% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 27 2026, 14:51
% Dimension:          3
% Nodes:              84
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ TT1=0            es.Ex (V/m) @ TT1=0      es.Ey (V/m) @ TT1=0      es.Ez (V/m) @ TT1=0      es.normE (V/m) @ TT1=0
0                         0                        67.5747026558242         0.15741560198101462      0.6757359370397467       -0.6668508865297156      -43.79015254231922       43.80044256444287
0                         0                        66.17807875077825        0.09611001975250848      0.889874702319446        -0.8909467236161674      -43.59401440373341       43.612197317758095
0                         0                        66.20445439291339        0.09726018614851711      0.8881055314934372       -0.8884679294997966      -43.62461846341739       43.64270205630669
0                         0                        66.17543014638048        0.09599455994601949      0.8891396399582163       -0.8956668272076058      -43.60236422757151       43.62062533479447
0                         0                        66.31581789039043        0.10212464605719879      0.8734304368504837       -0.871476762518455       -43.72284960879631       43.74025526204718
0                         0                        66.28166689211558        0.10063190234449663      0.8671083176237318       -0.8657856518367595      -43.69969193110616       43.71686787160081
0                         0                        66.22259752085938        0.09805182580704087      0.8720359203115322       -0.8684471242366953      -43.65781611702249       43.675159474942475
0                         0                        66.07951135466386        0.09181764847575113      0.9044716567258178       -0.9053308039082211      -43.492418160784354      43.51124142465772
0                         0                        66.15949648494716        0.09529998871689244      0.8882561910921822       -0.8952795136237413      -43.5822725675452        43.600516127912194
0                         0                        66.17382812807128        0.0959247096636581       0.8853507227171917       -0.8934785350567722      -43.59837257621297       43.616513399045346
0                         0                        65.96771232869258        0.08696220913141689      0.9228434145703508       -0.9240092726273816      -43.36202594966511       43.38168654585881
0                         0                        65.96864039880491        0.08700245265577172      0.9226509744009181       -0.9238591050053993      -43.36315530649313       43.38280809953993
0                         0                        65.93139359838851        0.08538815797328127      0.9296075601877476       -0.9302105784336021      -43.32420996170816       43.344164898430805
