% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:18
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=0             es.Ex (V/m) @ TL=0       es.Ey (V/m) @ TL=0       es.Ez (V/m) @ TL=0       es.normE (V/m) @ TL=0
46.515                    -0.15001139209964934     -1.896526614570142       -0.1492482246797877      -0.880886886329409       2.0964374397653924
46.745                    -0.1498228896307525      -1.9255011717418498      -0.11312940662665127     -0.7582650171215668      2.0725151051833866
46.974999999999994        -0.1496625901917734      -1.9544757289135504      -0.07701058857355036     -0.635643147913713       2.0566837912411944
47.205                    -0.14953049378271216     -1.9834502860852226      -0.040891770520410375    -0.5130212787058845      2.049131036969785
47.434999999999995        -0.1494266004035687      -2.012424843256941       -0.004772952467305913    -0.39039940949802465     2.049948348073528
47.66499999999999         -0.14935091005434298     -2.041399400428652       0.031345865585834076     -0.2677775402901853      2.0591257578019966
47.894999999999996        -0.14930342273503522     -2.070373957600342       0.06746468363896696      -0.14515567108233254     2.0765524257036163
48.12499999999999         -0.14928413844564511     -2.099348514772039       0.10358350169209629      -0.022533801874498438    2.102023192194911
48.35499999999999         -0.14929305718617286     -2.1283230719437256      0.1397023197451972       0.10008806733334623      2.1352502096786434
48.584999999999994        -0.14933017895661857     -2.157297629115412       0.17582113779831232      0.2227099365411982       2.1758781787861783
48.815                    -0.14939550375698193     -2.186272186287127       0.2119399558514523       0.3453318057490464       2.2235014444521743
49.045                    -0.14948903158726318     -2.2152467434587955      0.24805877390458164      0.4679536749568965       2.277681262078061
49.275                    -0.14953915767615766     0.7467993488068361       2.8858561661812914       -0.6852281038533707      3.0586619024624775
49.504999999999995        -0.14938003255689297     0.9076423704506658       2.8504204584196096       -0.6984685854056387      3.071900035354815
49.735                    -0.1492178621268711      1.068485392094551        2.8149847506579704       -0.7117090669579138      3.0939182237975307
49.964999999999996        -0.1490526463860923      1.2293284137384077       2.7795490428962815       -0.7249495485101809      3.124530857356883
50.19499999999999         -0.14888438533455642     1.3901714353822534       2.744113335134614        -0.7381900300624586      3.1634884441546456
50.425                    -0.14871307897226357     1.551014457026078        2.708677627372966        -0.7514305116147222      3.2104872136048606
50.654999999999994        -0.1485387272992137      1.711857478669956        2.673241919611314        -0.7646709931669928      3.265179951524332
50.885                    -0.14836133031540671     1.872700500313815        2.637806211849636        -0.777911474719259       3.3271872561742044
51.115                    -0.14818088802084273     2.033543521957652        2.6023705040880003       -0.7911519562715164      3.396108495639592
51.345                    -0.1479974004155218      2.1943865436015195       2.566934796326321        -0.8043924378237945      3.4715319018206334
51.574999999999996        -0.1478108674994439      2.355229565245361        2.531499088564667        -0.8176329193760674      3.553043418149717
51.80499999999999         -0.14762128927260884     2.5160725868892007       2.496063380803001        -0.8308734009283372      3.6402340957486845
52.03499999999999         -0.14742866573501678     2.676915608533034        2.4606276730413486       -0.8441138824806032      3.7327059845561292
52.264999999999986        -0.14723299688666774     2.837758630176915        2.4251919652796854       -0.8573543640328631      3.83007658110473
