% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.07         es.Ex (V/m) @ TL=-0.07   es.Ey (V/m) @ TL=-0.07   es.Ez (V/m) @ TL=-0.07   es.normE (V/m) @ TL=-0.07
13.719999999999999        -0.08333573816869813     1.7001380016059482       0.5624679553012021       10.214721897247927       10.370505429503504
13.88                     -0.08496350072861424     1.7416236672425          0.6212231631017731       10.132310101703123       10.299654324963948
14.04                     -0.08657807740124311     1.7831093328790892       0.6799783709023477       10.049898306158328       10.22948216881087
14.200000000000001        -0.0881794681865849      1.824594998515641        0.7387335787029219       9.967486510613508        10.160003028945107
14.36                     -0.08976767308463945     1.8660806641522107       0.7974887865034869       9.8850747150687          10.091231219836958
14.52                     -0.09134269209540687     1.9075663297887981       0.8562439943040676       9.802662919523875        10.023181301070736
14.68                     -0.09290583862586185     1.8693967307827313       0.9174246295329871       9.756188789425579        9.97594766339761
14.84                     -0.09445886919996167     1.8760318940686218       0.9515998533523198       9.656693386821754        9.883155625383518
15                        -0.0959989039992185      1.8361032150476733       0.6944185722345964       10.006560735125536       10.197291302867091
15.16                     -0.09758696967321157     1.831198313205204        0.7088870454655556       9.844260189787772        10.038190414101281
15.32                     -0.0991490672599506      1.8262934113627596       0.7233555186965148       9.681959644450004        9.879217245691795
15.48                     -0.10068519675943555     1.8213885095202935       0.7378239919274794       9.519659099112221        9.720378064097428
15.64                     -0.10219535817166647     1.8164836076778463       0.752292465158459        9.357358553774448        9.561679546711046
15.8                      -0.1036795514966434      1.8115787058353798       0.7667609383894023       9.19505800843666         9.403128815590646
15.96                     -0.10513777673436624     1.8066738039929184       0.7812294116203691       9.032757463098886        9.244733474513128
16.12                     -0.10657003388483505     1.8017689021504528       0.7956978848513294       8.87045691776111         9.08650164973128
16.279999999999998        -0.10797632294804978     1.7968640003079894       0.8101663580822978       8.70815637242335         8.928442034865242
16.439999999999998        -0.10935664392401048     1.7919590984655243       0.8246348313132668       8.545855827085564        8.770563940415732
16.599999999999998        -0.11071099681271715     1.7870541966230724       0.839103304544226        8.383555281747816        8.61287734845254
16.759999999999998        -0.11203938161416976     1.7821492947806068       0.8535717777751906       8.221254736410021        8.455392973105715
16.919999999999998        -0.1133417983283683      1.7772443929381554       0.8680402510061604       8.058954191072257        8.298122327574958
17.08                     -0.11461824695531288     1.772339491095683        0.8825087242371197       7.896653645734482        8.141077798470151
17.240000000000002        -0.11587215361009043     1.5579098852418136       1.1272744164399142       8.160646507811602        8.384150657398267
17.4                      -0.11715974652080295     1.5133056620448384       1.06828816743191         7.934264876095558        8.147631113366366
17.560000000000002        -0.11841111837044102     1.4687014388478614       1.0093019184238847       7.707883244379533        7.911209666542448
17.72                     -0.11962626915900441     1.424097215650848        0.9503156694158923       7.481501612663534        7.674895382443264
17.880000000000003        -0.12080519888649328     1.3794929924538843       0.8913294204078701       7.255119980947487        7.438698474186023
18.04                     -0.12194790755290764     1.3348887692568923       0.8323431713998453       7.028738349231464        7.2026304891491675
18.200000000000003        -0.12305439515824734     1.2902845460599135       0.7733569223918462       6.802356717515423        6.966704533101689
18.36                     -0.12421944698260179     1.5764491943890846       1.0472531137045686       7.396391358910706        7.634692939524344
18.52                     -0.12539596733972827     1.5343207969306052       1.0189002494787696       7.310113105170781        7.538570928012235
18.68                     -0.1266045123427448      0.33305708139990386      0.31640055414878887      7.683881543274353        7.6976016980101365
18.84                     -0.1278174849656151      0.48625253768946664      0.38513903072839817      7.478276242604647        7.50395823309971
19                        -0.12899756074037833     0.6394479939790436       0.4538775073080181       7.27267094193493         7.314823385312092
19.16                     -0.13014473966703427     0.7926434502686348       0.5226159838876399       7.067065641265199        7.130555930908873
19.32                     -0.13125902174558318     0.945838906558194        0.5913544604672349       6.8614603405954835       6.9515429467592575
19.479999999999997        -0.13234040697602484     1.0990343628477568       0.6600929370468744       6.655855039925779        6.778200758959913
19.64                     -0.1333055983168628      0.9648944881132868       1.1724681747495769       5.667892687997465        5.8677687852067875
19.799999999999997        -0.1342006316789642      0.8390846995368042       1.2009165283905432       5.5200243382705345       5.71112356163456
19.96                     -0.13507200610510936     0.7132749109603069       1.229364882031506        5.372155988543593        5.556991909029791
20.119999999999997        -0.13591972159529814     0.587465122383823        1.2578132356724794       5.224287638816634        5.405588842942329
20.28                     -0.13674377814953068     0.4616553338073266       1.2862615893134484       5.076419289089699        5.257150114084425
20.44                     -0.13754417576780684     0.33584554523084953      1.3147099429544404       4.928550939362741        5.1119339614521655
20.6                      -0.13832091445012676     0.21003575665433694      1.3431582965953823       4.7806825896358          4.970222857340828
20.76                     -0.1390559269972312      1.2932408355809741       1.4390687679788599       4.846607347621806        5.218524078684322
20.92                     -0.1398034276486757      1.398913341368825        1.1657071095139244       4.497150795435182        4.851824077469657
21.08                     -0.14049501525177036     1.5045858471566547       0.8923454510489712       4.1476942432485515       4.501491587346251
21.240000000000002        -0.14113068980651527     1.6102583529444985       0.6189837925839683       3.7982376910619067       4.1716522453953955
21.4                      -0.1417104513129102      1.7159308587323672       0.3456221341190364       3.448781138875283        3.8675528070609317
21.560000000000002        -0.14223429977095534     1.8216033645201968       0.0722604756540477       3.0993245866886525       3.5957298685560124
21.72                     -0.1427022351806505      1.9272758703080655       -0.20110118281090195     2.749868034502015        3.364016672547214
21.88                     -0.14312828573030317     1.3883389654042446       1.426917904970809        3.9098554333240596       4.387544791780441
